blue_win,blue_kills,blue_deaths,blue_assists,blue_kda,red_kills,red_deaths,red_assists,red_kda,blue_Tank,red_Tank,blue_Mage,red_Mage,blue_Assassin,red_Assassin,blue_Marksman,red_Marksman,blue_Support,red_Support,blue_Fighter,red_Fighter,rank_score_red,rank_score_blue
0,31,35,36,1.9142857142857144,35,31,70,3.3870967741935485,135668,0,252160,632705,0,0,306850,423361,252160,487076,442518,348030,35.0,36.0
0,30,36,54,2.3333333333333335,35,30,69,3.466666666666667,169498,105708,206550,0,160650,206010,367200,529165,113664,105708,283162,495095,39.0,36.8
1,32,29,45,2.6551724137931036,29,32,35,2.0,245008,0,579632,129922,130195,0,0,173166,130195,129922,824640,0,35.75,37.6
0,12,20,16,1.4,20,12,39,4.916666666666667,257548,221733,135889,200505,0,0,162554,198255,82324,200505,473667,221733,37.0,36.0
0,19,37,32,1.3783783783783783,36,19,43,4.157894736842105,158747,225537,51525,139776,0,245530,0,111396,51525,0,158747,499447,38.0,35.2
0,4,20,4,0.4,20,4,31,12.75,0,0,113245,202695,61720,165655,61720,143126,90586,37040,22659,91520,36.8,34.4
0,44,38,58,2.6842105263157894,38,44,45,1.8863636363636365,168728,0,180138,600604,390456,740861,0,0,0,140257,559184,0,37.6,36.2
0,38,42,76,2.7142857142857144,40,38,82,3.210526315789474,311542,0,1287067,416826,262736,393408,395262,0,295817,214920,644794,0,36.8,36.8
0,25,35,38,1.8,35,25,59,3.76,298402,351140,116712,204525,170618,175014,104832,379539,0,0,496115,351140,36.8,32.75
1,31,21,62,4.428571428571429,21,31,29,1.6129032258064515,0,0,417200,245984,220425,348392,235440,200010,167328,353900,705737,148382,36.6,35.8
0,13,20,17,1.5,20,13,29,3.769230769230769,66460,147173,112224,255997,112224,340396,164724,106356,0,188207,231184,313423,34.2,37.6
1,30,10,51,8.1,9,30,14,0.7666666666666667,39016,110029,179844,118816,111660,81224,88583,0,0,37592,291504,110029,33.4,36.8
1,23,9,34,6.333333333333333,9,23,18,1.173913043478261,195726,116683,206101,52263,0,93137,227304,0,151807,0,133536,262083,38.4,36.0
1,35,21,66,4.809523809523809,21,35,37,1.6571428571428573,0,0,172592,505098,498048,0,202545,571700,375137,110988,238976,0,38.0,33.4
0,13,28,19,1.1428571428571428,28,13,34,4.769230769230769,0,0,216375,312393,112428,168714,0,454129,0,108168,112428,418618,35.6,36.0
1,33,18,52,4.722222222222222,18,33,28,1.393939393939394,117288,174692,491728,322734,218100,252378,0,166278,369576,270222,239440,348992,35.0,34.333333333333336
0,30,37,46,2.054054054054054,37,30,67,3.466666666666667,134329,363510,0,517626,257216,341226,211410,208800,211410,385200,134329,363510,35.2,33.4
1,32,15,58,6.0,15,32,21,1.125,0,0,341151,414930,455556,387294,210735,141934,0,0,455556,459005,35.25,32.0
0,18,30,29,1.5666666666666667,30,18,51,4.5,118872,293352,200280,260576,412170,260576,417510,199170,0,199170,514512,293352,38.0,33.333333333333336
1,33,31,50,2.6774193548387095,31,33,50,2.4545454545454546,247264,0,0,0,262288,958412,568371,199470,215805,0,509552,613838,38.0,34.0
1,31,21,40,3.380952380952381,21,32,41,1.9375,335079,168350,205425,175966,422475,0,420390,324528,0,0,335079,349748,36.8,37.6
0,10,17,16,1.5294117647058822,17,10,29,4.6,0,197246,217848,0,177726,116328,63750,88022,36392,0,208235,313574,34.666666666666664,33.0
1,39,35,50,2.5428571428571427,35,39,66,2.58974358974359,576540,0,341388,698058,443700,422946,786870,344376,0,206595,917928,422946,34.4,35.2
0,26,36,52,2.1666666666666665,36,26,75,4.269230769230769,0,422566,344106,285362,211230,497222,180334,469348,164416,0,390920,680054,39.0,33.333333333333336
1,35,24,58,3.875,24,35,36,1.7142857142857142,419775,114732,246944,423255,305456,415110,246944,211230,0,114732,725231,430155,34.4,34.0
0,23,28,42,2.3214285714285716,28,23,43,3.0869565217391304,0,0,185488,0,0,552426,0,256789,54279,91729,0,355851,34.6,34.5
1,35,37,60,2.5675675675675675,37,35,66,2.942857142857143,239945,137852,0,200625,198855,0,346925,167692,106500,200625,133445,0,36.0,38.0
0,9,17,10,1.1176470588235294,17,9,24,4.555555555555555,0,111744,108516,174210,82665,89518,89595,229684,40224,63990,108516,362130,38.0,34.4
1,32,21,65,4.619047619047619,20,32,42,1.9375,463029,0,202965,303123,413220,560801,0,165564,117180,104688,673284,362366,37.6,38.4
0,20,42,37,1.3571428571428572,42,20,58,5.0,141063,508852,381717,304079,445601,360360,0,245072,381717,0,586664,1173291,37.0,34.5
1,28,9,38,7.333333333333333,9,28,7,0.5714285714285714,0,0,90805,223130,471153,140049,163058,156335,90805,46422,308095,316757,36.0,37.0
1,19,8,23,5.25,8,19,12,1.0526315789473684,143180,92225,132980,143505,71490,49284,63870,0,104254,128396,179526,156618,34.0,38.0
0,8,27,11,0.7037037037037037,27,8,33,7.5,0,0,68180,0,225415,334956,70780,93115,0,62190,222815,241841,32.8,36.8
0,23,28,33,2.0,28,23,54,3.5652173913043477,0,375128,236768,216990,0,533666,452828,0,83149,216990,0,908794,36.8,39.0
0,12,33,18,0.9090909090909091,33,12,50,6.916666666666667,159045,0,90156,238114,0,263868,85338,137696,90156,66250,244383,92004,40.0,37.6
0,8,28,9,0.6071428571428571,28,8,31,7.375,113136,0,150828,0,0,262768,69610,135499,150828,52848,113136,118728,33.2,36.0
0,19,26,23,1.6153846153846154,25,19,32,3.0,89111,83699,232416,0,85503,551476,135681,140036,89111,0,146913,495139,36.8,32.8
0,12,38,19,0.8157894736842105,38,12,41,6.583333333333333,81158,0,144512,218832,0,179480,172864,240480,38888,166952,81158,146562,35.0,34.666666666666664
1,27,10,36,6.3,10,27,7,0.6296296296296297,217680,163632,203145,112560,167650,273336,219300,161700,114972,166452,922747,275268,34.0,32.0
0,16,27,25,1.5185185185185186,27,16,30,3.5625,141934,295579,88550,113076,119136,372657,119136,216900,88550,103824,141934,467611,33.8,36.0
0,27,26,67,3.6153846153846154,25,27,42,2.4814814814814814,0,415437,565860,534245,411960,0,244800,0,107160,400817,0,297585,36.0,34.0
0,18,27,32,1.8518518518518519,27,18,44,3.9444444444444446,135811,0,258312,140712,0,0,113352,147264,91432,140712,135811,0,34.2,32.0
1,36,20,60,4.8,19,36,19,1.0555555555555556,114252,0,330237,306735,213150,107436,0,107436,215985,111000,213150,195735,36.0,38.0
1,36,14,61,6.928571428571429,14,36,16,0.8333333333333334,213585,160398,240864,158565,163772,113904,174188,220908,349716,0,377357,211959,37.0,37.4
0,12,23,16,1.2173913043478262,23,12,27,4.166666666666667,0,0,230995,178878,140036,446361,333886,318303,157669,71290,136097,378226,36.8,33.2
1,35,21,69,4.9523809523809526,21,35,24,1.2857142857142858,212370,62920,378590,166950,177450,106164,388530,273114,167510,0,212370,62920,35.0,32.75
1,25,10,23,4.8,10,25,9,0.76,198030,69120,207944,75752,0,62420,68240,0,38296,75752,154702,69120,35.25,36.8
0,31,39,46,1.9743589743589745,39,31,54,3.0,435585,0,143260,373216,289068,254464,167314,241312,143260,116448,724653,511232,37.333333333333336,36.0
0,26,31,49,2.4193548387096775,31,27,68,3.6666666666666665,109848,263830,180362,307900,294986,0,0,140647,82775,203420,224472,195480,36.0,34.0
0,26,34,45,2.088235294117647,34,26,67,3.8846153846153846,373320,0,292247,545320,765755,0,218580,530224,0,493015,628248,195855,36.0,34.333333333333336
1,36,27,73,4.037037037037037,27,36,28,1.5277777777777777,0,0,505035,506664,688968,576589,348876,206400,505035,316191,340092,282880,35.2,36.0
1,17,3,16,11.0,3,17,3,0.35294117647058826,0,122184,205747,0,136903,0,0,131710,138487,37000,352506,85184,33.0,36.0
0,13,29,22,1.206896551724138,29,13,40,5.3076923076923075,0,0,118224,82258,205575,133887,80575,299451,0,82258,87351,165564,35.75,32.4
1,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,33.333333333333336,34.666666666666664
0,21,40,33,1.35,40,21,58,4.666666666666667,139243,246752,116316,512649,138840,198990,269087,210945,130247,302634,255559,246752,37.333333333333336,37.0
1,42,26,65,4.115384615384615,26,42,38,1.5238095238095237,119328,161854,179004,178654,302209,110676,203985,110676,179004,0,421537,161854,40.0,36.0
0,3,24,7,0.4166666666666667,24,3,37,20.333333333333332,0,0,48114,263576,50121,109620,54495,92147,48114,150812,50121,222384,38.0,36.0
0,16,37,18,0.918918918918919,37,16,56,5.8125,85426,286380,229596,216480,298982,0,0,346122,64410,502174,219222,346808,34.0,31.0
1,25,30,49,2.466666666666667,30,25,45,3.0,196860,358413,0,88770,203340,373174,170968,373174,171374,88770,571574,358413,35.0,36.0
0,4,24,7,0.4583333333333333,24,4,26,12.5,127409,250173,129147,146783,82170,80795,65210,80795,0,53217,173283,396956,34.25,33.6
1,29,15,30,3.933333333333333,15,29,18,1.1379310344827587,216630,0,103980,314793,417138,109752,0,87989,103980,93203,467238,109752,33.0,34.75
1,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,32.75,34.0
0,11,25,15,1.04,25,11,29,4.909090909090909,0,0,50850,214396,0,0,110904,119472,50850,161350,109224,53046,35.2,32.0
0,27,40,55,2.05,40,27,63,3.814814814814815,114444,367680,231335,343126,0,343126,0,162694,231335,0,114444,367680,38.666666666666664,33.0
0,11,35,8,0.5428571428571428,34,12,32,5.5,107364,0,49248,84381,0,296239,81917,110028,49248,84381,107364,296239,35.0,34.0
0,15,38,17,0.8421052631578947,38,15,50,5.866666666666666,223059,241504,187925,272228,0,390700,133601,216120,54324,272228,223059,241504,36.0,33.0
1,24,15,26,3.3333333333333335,15,24,18,1.375,146822,52803,0,117588,155236,143117,111960,71610,61780,0,240278,385118,35.75,35.2
1,40,23,69,4.739130434782608,23,40,28,1.275,0,133965,393066,341460,0,204090,263392,341460,564734,0,171668,338055,34.333333333333336,35.0
0,9,21,9,0.8571428571428571,21,9,22,4.777777777777778,149502,0,180918,183807,110988,0,69930,88836,0,51597,149502,132210,36.0,31.0
0,8,17,8,0.9411764705882353,17,8,19,4.5,36648,0,0,125549,102744,0,49275,63740,0,35712,90117,0,34.0,32.0
0,15,21,24,1.8571428571428572,21,15,41,4.133333333333334,62390,0,264485,291399,164332,203310,133003,345335,131482,83094,226722,0,38.0,34.0
0,31,35,42,2.085714285714286,35,31,67,3.2903225806451615,394940,469049,300645,537566,0,292910,198600,244656,0,172858,695585,296191,33.75,36.0
1,26,12,46,6.0,12,26,10,0.8461538461538461,121774,162111,92818,110964,92818,94017,88715,120820,53874,50499,67900,195773,34.666666666666664,32.4
0,24,38,49,1.9210526315789473,38,24,39,3.2083333333333335,110820,298095,145067,0,285324,244656,145067,142467,0,0,285324,542751,38.666666666666664,31.333333333333332
0,16,39,14,0.7692307692307693,38,16,39,4.8125,107124,0,209173,92972,180600,247856,0,355649,92125,0,107124,340828,33.333333333333336,32.6
1,44,18,54,5.444444444444445,18,44,16,0.7727272727272727,358352,204540,423735,115092,240880,196440,451075,162946,213540,0,358352,482578,32.0,37.0
0,30,33,45,2.272727272727273,33,31,48,2.6129032258064515,144404,0,344952,858960,344952,645210,342936,635014,0,213750,144404,0,32.0,36.0
0,25,36,43,1.8888888888888888,36,25,56,3.68,208785,116856,300178,0,0,338418,173544,537563,118920,0,208785,409171,34.0,32.0
0,36,45,58,2.088888888888889,44,36,77,3.361111111111111,245728,0,553470,404645,208530,0,204150,287385,140790,401349,245728,258336,33.6,32.0
0,9,31,15,0.7741935483870968,31,9,59,10.0,166012,0,85536,370212,0,603343,109416,203430,200568,0,281044,436561,33.6,31.0
0,18,34,20,1.1176470588235294,34,18,25,3.2777777777777777,0,241904,165153,182154,0,443914,339012,139880,48825,139880,0,387348,32.8,30.75
0,13,25,20,1.32,25,13,31,4.3076923076923075,88209,0,138774,0,64370,134407,69210,72130,115848,64390,152579,134407,33.4,31.8
0,22,29,34,1.9310344827586208,29,22,43,3.272727272727273,0,146744,163884,285012,228847,456989,116988,165074,84612,138268,144235,456989,33.75,31.0
0,7,19,13,1.0526315789473684,19,8,22,5.125,88797,0,0,32768,0,167724,46899,62940,17346,0,88797,167724,34.5,31.2
1,34,25,53,3.48,25,34,33,1.7058823529411764,0,299166,541176,132678,655179,258304,0,196890,176442,0,290445,690148,31.5,33.8
0,9,15,10,1.2666666666666666,15,9,22,4.111111111111111,24451,83435,0,34240,63530,0,52785,88088,0,34240,87981,171523,33.5,30.5
0,16,24,35,2.125,24,16,49,4.5625,0,165830,0,204450,115632,204450,0,204300,61390,113280,115632,279110,32.75,31.4
0,10,24,15,1.0416666666666667,23,10,13,3.6,0,0,126770,201262,312990,414036,64740,0,0,61590,250960,245504,32.8,32.0
0,38,42,64,2.4285714285714284,42,38,58,2.6315789473684212,681458,180880,243184,596309,251760,0,0,582816,173012,293777,760206,483412,31.8,33.5
0,18,28,22,1.4285714285714286,28,18,33,3.388888888888889,312606,337572,289576,302425,0,0,132145,379621,86911,93940,312606,337572,35.0,31.2
1,30,13,36,5.076923076923077,13,30,16,0.9666666666666667,209745,137761,0,0,168630,0,0,84689,88165,66130,466540,137761,32.0,36.0
0,23,43,41,1.4883720930232558,43,23,55,4.260869565217392,112968,0,166992,527715,173684,566340,0,195720,112968,115500,173684,490928,32.0,32.6
0,22,39,38,1.5384615384615385,39,22,62,4.590909090909091,0,695779,300499,237760,281892,0,164024,249536,161490,0,142883,695779,33.0,31.25
1,35,20,45,4.0,19,35,25,1.2571428571428571,0,231348,279536,117552,455591,67440,135382,108552,104004,0,280059,181236,31.4,33.4
1,27,13,19,3.5384615384615383,13,27,14,1.0,117300,113076,327601,181736,218250,199876,129935,115296,63480,0,117300,312952,31.5,33.2
0,33,36,55,2.4444444444444446,36,33,42,2.3636363636363638,280687,499813,469145,0,0,660216,0,0,546888,0,658021,1160029,33.2,32.0
1,9,7,11,2.857142857142857,7,9,8,1.6666666666666667,0,23226,29837,0,49868,27660,10025,0,6632,0,26663,31986,31.0,33.0
1,32,14,54,6.142857142857143,14,33,18,0.9696969696969697,476603,216198,0,252799,173446,93555,162092,0,0,322929,300161,239623,32.5,34.4
0,23,38,38,1.605263157894737,38,23,37,3.260869565217391,0,335700,282212,311507,0,207900,111396,171262,107268,311507,286340,543600,33.75,32.25
1,30,19,29,3.1052631578947367,19,30,22,1.3666666666666667,245024,0,477688,229212,216090,254961,305880,90552,115920,83391,245024,109140,30.5,33.0
1,43,30,62,3.5,30,44,47,1.75,260096,0,379169,201990,598211,289887,175826,176470,167174,0,470486,143676,30.666666666666668,31.8
0,13,24,16,1.2083333333333333,24,13,29,4.076923076923077,64400,543087,256284,310272,137449,0,112764,0,0,0,318033,435855,32.25,30.4
1,37,17,50,5.117647058823529,17,37,22,1.054054054054054,235648,111288,0,111456,0,69670,142116,72330,0,52965,235648,345379,31.333333333333332,32.0
0,21,41,33,1.3170731707317074,41,22,36,3.5,166474,177786,218460,133276,167804,482239,117804,201705,105492,133276,447246,458320,34.666666666666664,30.666666666666668
0,27,33,43,2.121212121212121,33,27,39,2.6666666666666665,0,172508,213660,418284,451640,1079220,162946,0,107628,0,396322,833444,34.0,29.25
1,53,29,47,3.4482758620689653,29,53,26,1.0377358490566038,0,107064,331492,220822,483714,138762,346780,148096,164038,0,309400,189124,32.75,34.0
1,24,21,20,2.0952380952380953,21,24,27,2.0,0,0,224796,435846,500307,80355,161014,80355,105384,0,380895,145431,29.25,32.5
0,13,27,19,1.1851851851851851,27,13,43,5.384615384615385,112608,0,206952,286382,0,175490,0,247600,62340,90332,257220,0,31.4,28.0
1,47,27,77,4.592592592592593,27,47,41,1.446808510638298,451878,464048,304538,251408,304538,216045,262800,181678,0,0,249168,428685,30.666666666666668,32.75
0,33,50,50,1.66,50,33,70,3.6363636363636362,207091,448693,339813,201510,0,229224,115944,118548,0,110676,251594,448693,31.6,30.0
0,26,38,44,1.8421052631578947,38,26,64,3.923076923076923,0,0,343812,201735,180978,305422,209670,296871,162834,201735,0,0,32.0,28.0
1,31,18,47,4.333333333333333,18,31,20,1.2258064516129032,0,0,162162,247910,211875,294116,140530,129818,107628,65600,481665,110424,28.25,40.0
1,28,12,39,5.583333333333333,12,28,20,1.1428571428571428,429623,117948,343210,67640,109464,0,107376,86724,107376,213721,391732,264029,30.0,30.4
1,37,17,28,3.823529411764706,17,37,16,0.8918918918918919,0,308250,251066,205600,698577,0,0,109908,118128,86680,295902,427170,29.0,33.25
1,41,42,77,2.8095238095238093,42,41,42,2.048780487804878,0,546732,0,334008,789264,253344,387126,253344,352584,334008,1141848,546732,33.333333333333336,28.75
0,29,32,51,2.5,32,29,52,2.896551724137931,0,235808,222144,323037,339178,246640,119052,162092,103092,323037,339178,482448,31.75,28.666666666666668
0,8,20,12,1.0,20,8,16,4.5,50264,194435,38632,81026,0,112788,33888,50814,72520,45999,50264,180198,31.75,32.0
1,36,16,37,4.5625,16,36,17,0.9166666666666666,394178,90805,228582,128332,0,0,89001,65650,0,46107,254597,90805,28.2,32.5
0,26,40,37,1.575,40,26,40,3.076923076923077,144053,483675,171640,205875,0,237104,146731,169120,136487,141765,452180,579014,31.0,27.2
0,34,38,45,2.0789473684210527,38,34,59,2.8529411764705883,116916,0,362401,404505,177016,180852,146341,539085,0,404505,293932,521952,31.0,26.6
0,11,28,13,0.8571428571428571,28,11,35,5.7272727272727275,67470,0,47529,47349,0,146802,71224,64410,23695,47349,67470,146802,34.666666666666664,27.0
1,43,20,32,3.75,20,43,26,1.069767441860465,315366,112032,381694,266743,164752,0,0,117396,104424,64240,207090,197139,27.5,31.2
0,13,21,10,1.0952380952380953,21,13,17,2.923076923076923,0,88605,199234,118764,72750,0,165238,266312,70810,187084,0,88605,39.2,37.6
0,23,31,42,2.096774193548387,31,23,49,3.4782608695652173,172239,262312,106512,349636,0,0,131781,168392,238293,262424,172239,181132,40.0,39.2
1,34,17,47,4.764705882352941,17,34,34,1.5,249488,196545,0,134693,0,0,220380,0,0,0,249488,196545,38.4,39.2
0,27,36,38,1.8055555555555556,36,27,59,3.5185185185185186,536064,219225,393408,690030,763956,332748,258896,695088,0,556005,906612,332748,38.4,38.4
0,31,37,58,2.4054054054054053,37,31,83,3.870967741935484,350262,215910,472988,304725,0,0,424188,702021,215100,520635,608150,0,39.2,37.6
0,20,36,25,1.25,36,20,46,4.1,130572,0,465840,454525,204750,300560,180432,547683,180432,454525,335268,300560,40.0,40.0
1,42,44,70,2.5454545454545454,44,42,103,3.5,555840,0,0,330768,0,664406,375930,832373,0,541293,555840,0,40.0,37.6
0,29,39,58,2.230769230769231,39,29,69,3.7241379310344827,114756,145496,0,582534,256640,335880,214140,289306,214140,145496,0,669726,38.4,37.6
1,34,21,53,4.142857142857143,21,34,37,1.7058823529411764,445643,0,383566,437661,0,182070,304691,145821,374522,291840,454687,0,39.2,38.4
1,27,18,35,3.4444444444444446,18,27,25,1.5925925925925926,286518,172592,133484,243344,0,85173,430516,335959,133484,85173,286518,415936,36.0,39.2
1,21,6,29,8.333333333333334,6,21,7,0.6190476190476191,159753,131313,0,46107,0,106020,142259,67580,0,46107,159753,237333,36.0,36.8
0,8,21,11,0.9047619047619048,21,8,30,6.375,33032,0,62390,140209,159999,196717,51030,110796,0,54288,200566,0,35.2,36.8
1,38,41,71,2.658536585365854,41,38,95,3.5789473684210527,0,592980,392598,363456,796248,0,332460,669694,254352,247296,658002,840276,39.2,36.8
1,32,18,56,4.888888888888889,18,32,27,1.40625,113100,63800,0,317951,205215,144131,0,353724,0,139997,318315,383701,40.0,38.4
1,25,8,51,9.5,8,25,5,0.52,197235,188465,382628,119160,0,0,260612,116664,466756,173205,197235,134420,39.2,40.0
0,11,25,18,1.16,25,11,35,5.454545454545454,72750,0,86845,0,89936,0,46863,190758,133708,80927,72750,80927,38.4,36.8
0,19,34,23,1.2352941176470589,34,20,58,4.6,160328,236144,142571,605610,319111,219345,139958,420180,81807,404775,336868,236144,38.4,36.0
0,13,30,16,0.9666666666666667,30,13,47,5.923076923076923,87604,131222,139789,217605,132405,212490,109596,370761,0,131222,132405,430095,34.4,35.2
1,30,32,55,2.65625,32,30,46,2.6,0,132418,206715,433864,836012,0,210960,415864,206715,263232,293726,132418,39.2,36.8
0,48,46,81,2.8043478260869565,46,48,74,2.5,0,433334,807225,335484,213345,0,940924,306663,520484,335484,0,433334,37.6,36.0
0,5,24,10,0.625,24,5,21,9.0,94056,132886,51372,0,98667,0,93159,153678,25606,39232,68450,93654,38.4,40.0
1,31,22,53,3.8181818181818183,22,31,43,2.096774193548387,0,236064,957642,282710,310896,0,1397646,298401,212820,0,0,0,36.8,40.0
1,32,22,66,4.454545454545454,22,32,41,1.96875,382052,203010,0,330696,240912,113292,0,314187,0,330696,622964,203010,36.8,38.4
0,17,33,23,1.2121212121212122,33,17,54,5.117647058823529,132912,111216,177450,345016,67160,343266,88220,329238,244610,0,132912,111216,39.2,38.4
0,9,16,13,1.375,16,9,20,4.0,97287,24794,61240,169766,112495,0,51444,138990,0,64790,0,129770,39.2,39.2
0,11,36,12,0.6388888888888888,36,11,60,8.727272727272727,0,216135,182042,357024,0,0,373138,456814,51606,142194,0,216135,40.0,39.2
0,23,30,24,1.5666666666666667,30,23,41,3.0869565217391304,0,289391,245024,393487,385934,215925,442124,538480,0,177562,385934,289391,40.0,40.0
0,16,26,20,1.3846153846153846,26,16,36,3.875,62760,0,0,164416,114000,116604,90706,384469,0,0,176760,0,40.0,39.2
0,29,45,46,1.6666666666666667,45,29,66,3.8275862068965516,0,204180,401614,0,280517,939310,790069,0,140894,0,0,841111,40.0,40.0
0,32,40,47,1.975,38,32,45,2.59375,244528,0,218160,416792,111864,210750,435072,248848,507768,459239,244528,291295,39.2,35.2
0,23,31,37,1.935483870967742,31,23,58,3.869565217391304,0,0,218565,132938,426240,255136,422625,204630,108912,132938,326262,0,39.2,38.4
1,29,22,73,4.636363636363637,22,29,41,2.1724137931034484,115944,0,286620,170184,0,255280,470205,255280,506745,104184,115944,0,38.4,36.0
0,10,19,10,1.0526315789473684,19,10,30,4.9,172116,0,85140,166950,0,303905,85140,0,0,166950,172116,137501,37.6,34.4
1,26,25,56,3.28,25,26,39,2.4615384615384617,473060,414848,720091,0,299795,352944,360054,0,240928,176512,293692,238336,36.0,36.0
0,19,46,29,1.0434782608695652,46,19,57,5.421052631578948,70480,132509,476383,166768,134615,250432,251597,372128,201615,132509,0,455722,39.2,37.6
0,26,35,62,2.5142857142857142,35,26,60,3.6538461538461537,378981,435080,216135,0,0,340524,244080,305643,354988,0,240128,775604,40.0,33.6
0,30,31,37,2.161290322580645,30,30,59,2.966666666666667,113364,0,0,167678,198300,419018,0,0,0,167678,311664,241008,35.2,35.2
1,30,4,37,16.75,4,30,2,0.2,52452,22540,161349,0,144570,102285,170698,103797,52452,0,72530,123250,38.4,40.0
1,18,6,21,6.5,6,18,9,0.8333333333333334,33400,0,93830,110706,106404,107484,195794,0,33400,110706,308798,107484,38.4,39.2
1,27,11,38,5.909090909090909,11,27,14,0.9259259259259259,171738,0,148434,47898,87131,242066,136643,180587,87131,47898,320172,242066,37.6,36.0
0,35,38,39,1.9473684210526316,38,35,42,2.2857142857142856,0,0,343908,239872,0,298350,540407,865121,147134,239872,491042,0,37.6,36.0
0,27,27,39,2.4444444444444446,27,27,27,2.0,303681,331878,179662,175742,0,262512,349356,412526,0,117288,303681,477102,37.6,34.2
0,19,27,26,1.6666666666666667,27,19,46,3.8421052631578947,146276,0,145340,362520,146562,253008,333948,671778,264368,362520,292838,0,33.6,35.2
0,27,33,31,1.7575757575757576,33,27,51,3.111111111111111,212731,169498,0,277942,109404,196905,119148,172046,186708,81037,254575,169498,40.0,38.4
0,15,37,23,1.027027027027027,37,15,54,6.066666666666666,0,0,131365,137800,376525,243056,322113,298979,0,137800,331000,243056,36.0,33.6
1,21,7,28,7.0,7,22,7,0.6363636363636364,84249,105720,69520,140506,0,80663,135890,86343,119875,0,84249,129611,38.4,36.0
1,36,28,46,2.9285714285714284,28,36,35,1.75,369468,0,197565,176106,217860,143468,197565,176106,0,0,587328,305602,37.6,38.4
0,23,37,37,1.6216216216216217,37,23,55,4.0,140985,0,374214,699793,0,498612,136383,241120,138086,458673,140985,498612,38.4,36.0
1,33,15,32,4.333333333333333,15,33,22,1.121212121212121,609450,181804,181356,292296,181356,0,169722,230603,0,280977,609450,276085,35.2,35.2
0,14,34,21,1.0294117647058822,34,14,45,5.642857142857143,223526,388045,144846,421755,0,0,293518,132262,80487,289493,143039,388045,37.6,36.0
0,21,43,33,1.255813953488372,43,21,47,4.285714285714286,0,543412,510832,616867,411000,0,833846,284733,169246,331488,0,543412,40.0,38.4
0,22,31,34,1.8064516129032258,31,22,30,2.772727272727273,0,256400,199440,566592,0,597720,206205,289833,199440,566592,0,564287,35.8,36.0
1,32,12,50,6.833333333333333,12,32,11,0.71875,0,164402,195228,203190,399471,81169,137748,163062,82368,40128,286611,245571,36.0,34.4
1,26,14,34,4.285714285714286,14,26,11,0.9615384615384616,290585,0,0,193503,165102,304959,559214,103212,0,63880,199725,175336,36.8,36.0
1,27,11,36,5.7272727272727275,11,27,12,0.8518518518518519,0,0,494499,406806,201330,0,262408,438929,0,64290,202485,0,36.0,37.6
1,30,20,62,4.6,20,30,24,1.4666666666666666,638417,290309,211140,536661,0,0,301733,199320,211140,130910,638417,290309,33.4,36.8
1,35,23,71,4.608695652173913,23,35,44,1.9142857142857144,430185,146237,389700,0,0,375126,195330,376221,389700,314241,430185,346727,38.4,38.4
0,9,18,9,1.0,18,9,13,3.4444444444444446,66230,35592,162268,0,69810,182061,55026,110424,37432,0,66230,217653,34.4,33.6
0,36,41,51,2.1219512195121952,41,36,75,3.2222222222222223,134563,302277,283203,672009,479688,305014,369063,199290,0,164458,134563,607291,34.4,35.2
0,26,33,32,1.7575757575757576,33,27,68,3.740740740740741,89727,174566,524310,636014,196365,202275,143611,538250,380699,507674,286092,202275,38.4,37.4
1,34,29,54,3.0344827586206895,29,34,32,1.7941176470588236,249919,168826,0,171094,345444,214800,485012,170912,0,274942,249919,487474,35.0,34.4
1,18,8,26,5.5,8,18,9,0.9444444444444444,132618,0,179702,63010,68550,0,72650,64680,107052,23590,201168,86600,36.0,34.4
0,27,47,41,1.446808510638298,47,27,65,4.148148148148148,117408,145249,203190,590410,237904,284155,220155,564536,117408,0,458059,145249,37.6,37.6
1,44,37,75,3.2162162162162162,37,44,77,2.590909090909091,248496,555555,361656,678396,702036,0,832788,0,248496,381780,340380,555555,36.0,37.6
0,11,30,8,0.6333333333333333,30,11,29,5.363636363636363,68730,90992,0,0,211780,606006,0,93775,68730,0,118104,696998,38.4,35.2
1,31,16,40,4.4375,15,31,17,1.032258064516129,0,148057,485688,63720,0,109704,173754,106644,115080,63720,168798,257761,34.6,35.2
0,37,33,59,2.909090909090909,33,37,63,2.5945945945945947,742824,513201,0,359442,428638,0,254720,998161,170702,0,742824,513201,36.0,32.6
0,24,32,23,1.46875,32,24,38,2.9166666666666665,500908,0,388770,400650,218250,674286,287064,558903,116544,197760,500908,514908,35.8,33.6
0,9,20,13,1.1,20,9,27,5.222222222222222,24717,84953,0,138901,0,0,47727,50409,24717,138901,0,84953,38.4,37.6
0,23,36,32,1.5277777777777777,36,23,64,4.3478260869565215,105780,0,237808,639774,206520,135668,176050,684830,0,206160,550108,0,36.0,37.6
0,9,29,12,0.7241379310344828,29,9,38,7.444444444444445,121826,0,64290,90365,0,198117,35912,159344,26012,39912,160104,161824,37.6,35.0
1,30,28,56,3.0714285714285716,28,30,34,2.066666666666667,308635,0,335146,212910,0,390854,0,410415,335146,108204,308635,499058,37.6,36.0
1,48,40,78,3.15,40,48,64,2.1666666666666665,426168,0,957512,542154,0,340920,353772,369396,603740,649578,426168,789588,35.2,36.0
